Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed
205.8,12035,-60.3,-64.4,264,53.8
205.7,12040,-60.3,-64.5,264,54
205.5,12045,-60.4,-64.7,264,54.4
205.3,12050,-60.4,-64.9,264,54.6
205.1,12057,-60.4,-65,264,54.8
204.9,12063,-60.5,-65.2,263,55
204.7,12068,-60.5,-65.3,263,55.2
204.6,12073,-60.6,-65.4,263,55.4
204.4,12077,-60.6,-65.5,263,55.8
204.3,12082,-60.7,-65.5,263,56
204.1,12087,-60.7,-65.5,263,56.2
204,12091,-60.8,-65.5,263,56.4
203.8,12096,-60.8,-65.4,262,56.6
203.7,12101,-60.8,-65.4,262,56.8
203.5,12105,-60.8,-65.3,262,57
203.4,12110,-60.9,-65.2,262,57.1
203.2,12115,-60.9,-65.2,262,57.3
203.1,12119,-60.9,-65.1,262,57.3
202.9,12123,-61,-65.1,262,57.5
202.8,12128,-61,-65,262,57.7
202.6,12132,-61,-65,262,57.7
202.5,12137,-61.1,-65,262,57.9
202.3,12141,-61.1,-65,262,57.9
202.2,12146,-61.2,-65,262,58.1
202,12150,-61.2,-65,262,58.1
201.9,12155,-61.3,-65.1,262,58.1
201.7,12160,-61.3,-65.1,262,58.3
201.6,12165,-61.3,-65.1,262,58.3
201.4,12171,-61.4,-65.1,262,58.5
201.2,12176,-61.4,-65.2,262,58.5
201.1,12180,-61.5,-65.2,262,58.5
200.9,12185,-61.5,-65.3,262,58.7
200.8,12189,-61.6,-65.3,262,58.7
200.6,12194,-61.6,-65.3,262,58.9
200.4,12200,-61.6,-65.4,262,58.9
200.3,12205,-61.7,-65.4,262,58.9
200.1,12210,-61.7,-65.4,262,59.1
200,12213,-61.7,-65.4,262,59.1
199.8,12219,-61.7,-65.5,262,59.3
199.7,12224,-61.8,-65.5,262,59.5
199.5,12228,-61.8,-65.6,262,59.5
199.4,12232,-61.9,-65.6,262,59.7
199.2,12237,-61.9,-65.7,262,59.9
199.1,12242,-62,-65.8,262,59.9
198.9,12247,-62,-65.9,262,60.1
198.8,12252,-62,-66,262,60.3
198.6,12257,-62.1,-66.1,262,60.3
198.5,12261,-62.1,-66.1,263,60.5
198.3,12266,-62.1,-66.1,263,60.6
198.2,12271,-62.1,-66.2,263,60.8
198,12275,-62.1,-66.2,263,60.8
197.9,12280,-62.1,-66.3,263,61
197.7,12285,-62.2,-66.3,263,61.2
197.6,12289,-62.2,-66.4,263,61.4
197.4,12294,-62.3,-66.4,263,61.4
197.3,12298,-62.3,-66.4,263,61.6
197.1,12303,-62.3,-66.5,263,61.8
197,12308,-62.4,-66.5,263,62
196.8,12313,-62.4,-66.5,263,62
196.6,12318,-62.5,-66.5,263,62.2
196.5,12323,-62.5,-66.5,263,62.4
196.3,12327,-62.5,-66.5,263,62.6
196.2,12332,-62.5,-66.6,263,62.6
196,12337,-62.6,-66.6,263,62.8
195.9,12342,-62.6,-66.6,263,63
195.7,12346,-62.6,-66.6,264,63
195.6,12351,-62.7,-66.6,264,63.2
195.4,12356,-62.7,-66.6,264,63.2
195.3,12360,-62.7,-66.6,264,63.4
195.2,12365,-62.7,-66.7,264,63.4
195,12370,-62.8,-66.7,264,63.6
194.8,12374,-62.8,-66.7,264,63.6
194.7,12380,-62.8,-66.7,264,63.8
194.5,12385,-62.9,-66.8,265,63.8
194.4,12390,-62.9,-66.8,265,63.8
194.2,12395,-62.9,-66.9,265,63.8
194.1,12400,-62.9,-67,265,64
193.9,12404,-63,-67,265,64
193.8,12409,-63,-67.1,265,64
193.6,12413,-63,-67.1,266,64.1
193.5,12417,-63.1,-67.2,266,64.1
193.4,12421,-63.1,-67.2,266,64.1
193.2,12426,-63.1,-67.3,266,64.1
193.1,12431,-63.2,-67.3,266,64.1
192.9,12436,-63.2,-67.4,267,64.1
192.8,12440,-63.2,-67.5,267,64.3
192.6,12445,-63.2,-67.6,267,64.3
192.5,12449,-63.3,-67.6,267,64.3
192.4,12453,-63.3,-67.7,267,64.3
192.2,12457,-63.3,-67.8,267,64.3
192.1,12462,-63.3,-67.9,268,64.3
191.9,12467,-63.4,-67.9,268,64.3
191.8,12472,-63.4,-68,268,64.5
191.7,12476,-63.4,-68,268,64.5
191.5,12480,-63.4,-68,268,64.5
191.4,12485,-63.5,-68.1,268,64.5
191.2,12489,-63.5,-68.1,269,64.5
191.1,12493,-63.6,-68.1,269,64.5
191,12498,-63.6,-68.2,269,64.5
190.8,12502,-63.6,-68.2,269,64.7
190.7,12507,-63.6,-68.2,269,64.7
190.5,12512,-63.7,-68.2,269,64.7
190.4,12517,-63.7,-68.2,270,64.7
190.2,12523,-63.7,-68.3,270,64.7
190,12528,-63.7,-68.3,270,64.7
189.9,12533,-63.7,-68.3,270,64.7
189.8,12537,-63.7,-68.3,270,64.7
189.6,12541,-63.7,-68.3,270,64.9
189.5,12546,-63.7,-68.3,270,64.9
189.4,12550,-63.8,-68.3,271,64.9
189.2,12555,-63.8,-68.3,271,64.9
189.1,12560,-63.8,-68.3,271,64.9
188.9,12565,-63.9,-68.4,271,64.9
188.7,12570,-63.9,-68.4,271,64.9
188.6,12575,-64,-68.5,271,64.9
188.5,12579,-64,-68.5,271,64.9
188.3,12584,-64,-68.6,272,65.1
188.2,12588,-64.1,-68.6,272,65.1
188,12593,-64.1,-68.7,272,65.1
187.9,12598,-64.2,-68.7,272,65.1
187.7,12603,-64.2,-68.8,272,65.1
187.6,12608,-64.2,-68.8,272,65.1
187.4,12612,-64.3,-68.9,272,65.3
187.3,12617,-64.3,-68.9,272,65.3
187.2,12621,-64.3,-68.9,272,65.3
187,12625,-64.3,-69,272,65.3
186.9,12630,-64.4,-69,272,65.3
186.8,12634,-64.4,-69,272,65.3
186.7,12638,-64.4,-69,272,65.5
186.5,12642,-64.4,-69.1,272,65.5
186.4,12646,-64.4,-69.1,272,65.5
186.3,12650,-64.4,-69.1,272,65.5
186.1,12655,-64.4,-69.1,272,65.5
186,12660,-64.4,-69.1,272,65.5
185.9,12664,-64.4,-69.1,272,65.5
185.7,12669,-64.5,-69.1,272,65.5
185.6,12673,-64.5,-69.2,272,65.5
185.4,12678,-64.5,-69.2,272,65.5
185.3,12682,-64.5,-69.2,272,65.5
185.2,12687,-64.5,-69.2,272,65.5
185,12692,-64.6,-69.2,272,65.5
184.9,12696,-64.6,-69.3,272,65.5
184.7,12701,-64.6,-69.3,271,65.5
184.6,12706,-64.7,-69.4,271,65.3
184.4,12711,-64.7,-69.4,271,65.3
184.3,12716,-64.8,-69.4,271,65.3
184.2,12720,-64.8,-69.5,271,65.3
184,12725,-64.8,-69.5,271,65.1
183.9,12729,-64.9,-69.5,271,65.1
183.7,12734,-64.9,-69.6,271,65.1
183.6,12739,-64.9,-69.6,271,64.9
183.5,12743,-65,-69.6,271,64.9
183.3,12748,-65,-69.6,271,64.9
183.2,12752,-65,-69.6,271,64.9
183.1,12756,-65.1,-69.7,270,64.7
183,12760,-65.1,-69.7,270,64.7
182.8,12764,-65.1,-69.7,270,64.7
182.7,12769,-65.2,-69.8,270,64.7
182.5,12774,-65.2,-69.8,270,64.7
182.4,12779,-65.3,-69.9,270,64.7
182.3,12784,-65.3,-70,270,64.7
182.1,12788,-65.3,-70,270,64.7
182,12793,-65.3,-70.1,270,64.7
181.8,12797,-65.4,-70.1,270,64.7
181.7,12802,-65.4,-70.1,270,64.7
181.6,12807,-65.5,-70.2,270,64.7
181.4,12812,-65.5,-70.2,270,64.7
181.3,12816,-65.5,-70.2,269,64.7
181.1,12821,-65.6,-70.2,269,64.7
181,12825,-65.6,-70.3,269,64.9
180.9,12830,-65.6,-70.3,269,64.9
180.7,12835,-65.7,-70.3,269,64.9
180.6,12840,-65.7,-70.3,269,64.9
180.4,12845,-65.7,-70.3,269,64.9
180.3,12849,-65.8,-70.4,269,65.1
180.2,12853,-65.8,-70.4,269,65.1
180.1,12857,-65.8,-70.4,269,65.1
179.9,12861,-65.8,-70.5,269,65.1
179.8,12866,-65.9,-70.5,269,65.1
179.7,12870,-65.9,-70.5,268,65.1
179.5,12875,-65.9,-70.6,268,65.1
179.4,12880,-65.9,-70.6,268,65.1
179.3,12884,-65.9,-70.6,268,65.1
179.1,12889,-65.9,-70.6,268,65.1
179,12893,-65.9,-70.6,268,65.1
178.9,12897,-66,-70.7,268,65.1
178.7,12901,-66,-70.7,268,64.9
178.6,12906,-66,-70.7,268,64.9
178.5,12910,-66,-70.7,268,64.7
178.4,12914,-66.1,-70.8,268,64.7
178.3,12918,-66.1,-70.8,268,64.5
178.1,12923,-66.2,-70.9,268,64.3
178,12927,-66.2,-70.9,268,64.1
177.9,12932,-66.2,-71,268,64
177.7,12936,-66.3,-71.1,268,63.6
177.6,12941,-66.3,-71.2,268,63.4
177.5,12945,-66.4,-71.3,268,63
177.3,12950,-66.4,-71.5,268,62.8
177.2,12955,-66.5,-71.6,268,62.4
177,12962,-66.5,-71.8,268,62
176.8,12969,-66.5,-71.9,268,61.4
176.5,12978,-66.5,-72,268,61
176.2,12987,-66.4,-72,268,60.5
176,12995,-66.3,-72,268,60.1
175.8,13003,-66.4,-72.1,268,59.5
175.6,13010,-66.6,-72.3,268,58.9
175.3,13018,-66.7,-72.5,268,58.3
175.1,13028,-66.7,-72.6,267,57.7
174.8,13037,-66.7,-72.6,267,57.1
174.5,13046,-66.4,-72.4,267,56.6
174.3,13053,-66.1,-72.2,267,56
174.1,13060,-66.1,-72.2,267,55.4
174,13066,-66.1,-72.3,267,54.8
173.8,13072,-66.1,-72.4,267,54.2
173.6,13080,-66.2,-72.6,266,53.6
173.3,13088,-66.2,-72.7,266,53.1
173.1,13097,-66.2,-72.8,266,52.5
172.8,13107,-66.2,-72.9,266,51.9
172.5,13116,-66.3,-73,266,51.5
172.3,13123,-66.3,-73.1,266,50.9
172.1,13130,-66.4,-73.2,265,50.5
172,13136,-66.4,-73.2,265,50.2
171.8,13142,-66.5,-73.3,265,49.8
171.6,13148,-66.6,-73.4,265,49.4
171.4,13155,-66.6,-73.5,265,49
171.2,13161,-66.7,-73.5,265,48.8
171,13169,-66.8,-73.5,265,48.4
170.8,13177,-66.9,-73.5,264,48
170.6,13185,-67,-73.6,264,47.8
170.3,13194,-67,-73.6,264,47.4
170.1,13202,-67.1,-73.6,264,47.2
169.8,13211,-67.2,-73.6,264,46.8
169.6,13220,-67.3,-73.6,264,46.7
169.3,13229,-67.4,-73.6,264,46.3
169.1,13239,-67.5,-73.6,264,46.1
168.8,13249,-67.4,-73.5,264,45.7
168.5,13260,-67.4,-73.4,264,45.5
168.2,13270,-67.6,-73.5,264,45.1
167.9,13279,-67.7,-73.5,264,44.7
167.7,13289,-67.7,-73.5,264,44.3
167.4,13299,-67.8,-73.5,264,43.9
167.1,13309,-67.8,-73.5,263,43.5
166.8,13318,-68,-73.6,263,43.2
166.6,13328,-68.1,-73.6,263,42.8
166.3,13337,-68.2,-73.6,263,42.4
166,13347,-68.2,-73.6,263,41.8
165.8,13357,-68.4,-73.7,263,41.4
165.5,13368,-68.5,-73.8,263,41
165.1,13380,-68.6,-73.9,263,40.4
164.8,13390,-68.7,-73.9,263,40
164.6,13398,-68.8,-73.9,263,39.5
164.4,13406,-68.8,-73.9,263,39.1
164.2,13414,-68.9,-73.9,262,38.7
163.9,13423,-69,-73.9,262,38.1
163.7,13431,-69,-73.9,262,37.7
163.5,13438,-69,-73.8,262,37.1
163.4,13444,-69,-73.8,262,36.7
163.2,13451,-69,-73.8,262,36.3
163,13458,-69.1,-73.9,261,35.8
162.8,13465,-69.2,-73.9,261,35.4
162.6,13473,-69.3,-73.9,261,35
162.4,13480,-69.3,-73.9,261,34.6
162.2,13487,-69.3,-73.9,260,34.2
162,13493,-69.4,-74,260,33.8
161.9,13499,-69.5,-74,260,33.4
161.7,13504,-69.6,-74.1,260,33
161.6,13508,-69.6,-74.1,260,32.9
161.5,13513,-69.6,-74.1,259,32.5
161.3,13519,-69.7,-74.1,259,32.1
161.2,13525,-69.8,-74.1,259,31.9
161,13531,-69.8,-74.1,259,31.7
160.8,13537,-69.9,-74.1,259,31.3
160.7,13542,-70,-74.1,260,31.1
160.6,13547,-70,-74.2,260,30.9
160.4,13552,-70,-74.2,260,30.7
160.3,13557,-70.1,-74.2,260,30.3
160.2,13561,-70.1,-74.2,260,30.1
160.1,13566,-70.1,-74.3,261,30.1
160,13570,-70.1,-74.3,261,29.9
159.9,13573,-70.1,-74.3,262,29.7
159.8,13577,-70.1,-74.4,262,29.5
159.7,13581,-70.1,-74.5,263,29.5
159.6,13585,-70.1,-74.5,263,29.4
159.4,13589,-70.1,-74.6,264,29.2
159.3,13592,-70.1,-74.7,264,29.2
159.2,13596,-70.1,-74.8,264,29
159.1,13600,-70.1,-74.9,265,29
159,13604,-70,-75,265,29
158.9,13608,-70,-75,266,29
158.8,13612,-69.9,-75,266,28.8
158.7,13616,-69.9,-75.1,266,28.8
158.6,13620,-69.8,-75.1,267,28.8
158.5,13624,-69.8,-75.2,267,28.8
158.4,13628,-69.8,-75.2,267,28.6
158.3,13632,-69.7,-75.2,267,28.6
158.2,13636,-69.6,-75.2,267,28.6
158.1,13640,-69.5,-75.2,267,28.6
158,13643,-69.5,-75.3,267,28.6
157.9,13647,-69.5,-75.3,267,28.6
157.8,13652,-69.5,-75.4,267,28.6
157.6,13656,-69.5,-75.4,267,28.6
157.5,13661,-69.4,-75.4,267,28.6
157.4,13665,-69.4,-75.4,267,28.6
157.3,13669,-69.4,-75.5,267,28.6
157.2,13673,-69.4,-75.6,267,28.6
157.1,13676,-69.4,-75.6,267,28.6
157,13680,-69.4,-75.7,267,28.6
156.9,13684,-69.5,-75.8,267,28.6
156.8,13688,-69.5,-75.9,267,28.8
156.7,13692,-69.5,-76,267,28.8
156.6,13697,-69.6,-76.1,267,28.8
156.5,13701,-69.6,-76.1,267,28.8
156.3,13706,-69.6,-76.2,267,28.8
156.2,13710,-69.7,-76.3,267,29
156.1,13715,-69.7,-76.4,267,29
156,13719,-69.7,-76.4,267,29
155.9,13723,-69.8,-76.5,267,29
155.8,13727,-69.8,-76.5,267,29
155.7,13731,-69.8,-76.6,267,29.2
155.6,13736,-69.9,-76.6,267,29.2
155.4,13740,-69.9,-76.7,267,29.2
155.3,13745,-70,-76.7,267,29.4
155.2,13750,-70,-76.7,267,29.4
155.1,13754,-70,-76.8,267,29.4
154.9,13759,-70.1,-76.8,267,29.5
154.8,13764,-70.1,-76.8,267,29.5
154.7,13769,-70.1,-76.8,267,29.7
154.6,13773,-70.2,-76.8,267,29.7
154.4,13778,-70.2,-76.8,267,29.9
154.3,13783,-70.2,-76.8,267,29.9
154.2,13788,-70.3,-76.8,267,30.1
154.1,13792,-70.3,-76.9,267,30.3
154,13797,-70.3,-76.9,267,30.3
153.8,13801,-70.4,-76.9,267,30.5
153.7,13806,-70.4,-77,267,30.7
153.6,13810,-70.5,-77.1,267,30.9
153.5,13815,-70.5,-77.1,267,31.1
153.4,13820,-70.5,-77.2,267,31.3
153.2,13825,-70.6,-77.3,267,31.5
153.1,13829,-70.6,-77.4,267,31.7
153,13834,-70.5,-77.5,267,31.9
152.9,13839,-70.5,-77.5,267,32.1
152.8,13843,-70.4,-77.5,267,32.3
152.6,13848,-70.2,-77.5,267,32.3
152.5,13853,-70.1,-77.5,267,32.5
152.4,13858,-69.9,-77.5,267,32.7
152.3,13863,-69.7,-77.4,267,32.9
152.1,13868,-69.4,-77.3,267,33
152,13873,-69.3,-77.2,267,33.2
151.9,13878,-69.2,-77.2,267,33.2
151.8,13882,-69.1,-77.3,267,33.4
151.7,13887,-69.1,-77.3,267,33.6
151.5,13891,-69.1,-77.3,268,33.6
151.4,13896,-69,-77.4,268,33.8
151.3,13901,-69,-77.4,268,33.8
151.2,13907,-68.9,-77.3,268,34
151,13911,-68.9,-77.4,268,34
150.9,13916,-68.9,-77.4,268,34
150.8,13921,-69,-77.5,268,34
150.7,13926,-69,-77.6,268,34
150.5,13931,-69,-77.6,268,34.2
150.4,13936,-69.1,-77.6,268,34.2
150.3,13941,-69.1,-77.7,268,34.2
150.2,13945,-69.2,-77.7,269,34.2
150.1,13950,-69.2,-77.7,269,34.2
150,13952,-69.2,-77.7,269,34.2
149.9,13955,-69.2,-77.7,269,34.2
149.8,13960,-69.3,-77.7,269,34.2
149.7,13964,-69.3,-77.8,269,34.2
149.6,13969,-69.3,-77.8,269,34
149.5,13974,-69.4,-77.8,269,34
149.3,13979,-69.4,-77.8,269,34
149.2,13984,-69.4,-77.9,270,34
149.1,13989,-69.5,-77.9,270,34
149,13994,-69.5,-77.9,270,34
148.8,13999,-69.5,-77.9,270,34
148.7,14004,-69.5,-77.9,270,34
148.6,14009,-69.5,-77.9,270,34
148.5,14013,-69.5,-77.9,271,34
148.4,14018,-69.5,-77.9,271,34
148.2,14023,-69.5,-77.9,271,34
148.1,14027,-69.5,-77.9,271,34
148,14032,-69.5,-77.9,271,34
147.9,14036,-69.5,-77.9,272,34
147.8,14041,-69.5,-77.9,272,34
147.7,14046,-69.6,-77.9,272,34
147.6,14050,-69.6,-77.9,272,34
147.4,14055,-69.6,-77.9,272,34
147.3,14060,-69.6,-77.8,273,34.2
147.2,14065,-69.6,-77.8,273,34.2
147.1,14070,-69.7,-77.8,273,34.2
147,14074,-69.7,-77.8,273,34.2
146.8,14079,-69.7,-77.7,274,34.2
146.7,14083,-69.8,-77.7,274,34.2
146.6,14088,-69.8,-77.7,274,34.4
146.5,14092,-69.8,-77.7,274,34.4
146.4,14097,-69.9,-77.6,275,34.4
146.3,14102,-69.9,-77.6,275,34.4
146.2,14106,-70,-77.6,275,34.6
146.1,14111,-70,-77.6,275,34.6
145.9,14116,-70,-77.6,276,34.8
145.8,14121,-70.1,-77.6,276,34.8
145.7,14126,-70.1,-77.7,276,35
145.6,14132,-70.2,-77.7,277,35
145.4,14137,-70.2,-77.7,277,35.2
145.3,14143,-70.3,-77.8,277,35.4
145.1,14148,-70.3,-77.9,278,35.4
145,14153,-70.4,-78,278,35.6
144.9,14157,-70.4,-78,278,35.8
144.8,14162,-70.4,-78.1,279,36
144.7,14168,-70.5,-78.2,279,36.2
144.5,14173,-70.5,-78.3,279,36.3
144.4,14178,-70.5,-78.5,280,36.3
144.3,14184,-70.5,-78.6,280,36.5
144.1,14189,-70.4,-78.7,280,36.7
144,14195,-70.2,-78.6,281,36.9
143.9,14199,-70,-78.6,281,37.1
143.8,14203,-69.8,-78.6,281,37.3
143.7,14207,-69.5,-78.6,281,37.5
143.6,14210,-69.1,-78.4,281,37.7
143.5,14214,-68.8,-78.3,282,37.9
143.4,14222,-68.1,-78.2,282,38.3
143.2,14227,-67.7,-78,282,38.5
143.1,14231,-67.4,-78,282,38.7
143,14235,-67.3,-78.2,282,38.9
142.9,14240,-67.3,-78.4,282,39.1
142.8,14244,-67.2,-78.6,282,39.1
142.7,14249,-67,-78.7,283,39.3
142.6,14254,-67,-78.9,283,39.5
142.5,14258,-66.9,-79.1,283,39.7
142.4,14263,-66.8,-79.3,283,39.8
142.3,14267,-66.8,-79.5,283,40
142.2,14272,-66.8,-79.8,283,40
142.1,14276,-66.8,-80,282,40.2
142,14281,-66.8,-80.1,282,40.4
141.9,14285,-66.8,-80.3,282,40.4
141.8,14290,-66.7,-80.4,282,40.6
141.6,14294,-66.7,-80.5,282,40.8
141.5,14302,-66.7,-80.7,282,41
141.4,14307,-66.7,-80.8,282,41
141.3,14311,-66.7,-80.8,282,41
141.2,14315,-66.7,-80.9,282,41.2
141.1,14319,-66.7,-81,282,41.2
141,14323,-66.6,-81.1,282,41.2
140.9,14327,-66.6,-81.2,281,41.2
140.8,14332,-66.6,-81.3,281,41.2
140.7,14337,-66.6,-81.4,281,41.2
140.5,14342,-66.6,-81.5,281,41
140.4,14347,-66.6,-81.6,281,41
140.3,14351,-66.6,-81.6,281,41
140.2,14356,-66.6,-81.6,281,40.8
140.1,14360,-66.6,-81.7,281,40.8
140,14365,-66.6,-81.7,281,40.6
139.9,14369,-66.6,-81.8,280,40.6
139.8,14374,-66.7,-81.9,280,40.4
139.7,14379,-66.7,-82,280,40.2
139.6,14383,-66.8,-82,280,40.2
139.5,14388,-66.8,-82.1,280,40
139.4,14393,-66.8,-82.2,280,39.8
139.2,14398,-66.9,-82.3,280,39.7
139.1,14403,-66.9,-82.4,279,39.5
139,14408,-67,-82.5,279,39.3
138.9,14413,-67,-82.6,279,39.1
138.8,14418,-67,-82.6,279,38.9
138.7,14423,-67.1,-82.7,279,38.9
138.6,14428,-67.1,-82.7,279,38.7
138.4,14433,-67.1,-82.8,278,38.5
138.3,14438,-67.2,-82.9,278,38.3
138.2,14442,-67.2,-82.9,278,38.1
138.1,14447,-67.2,-82.9,278,38.1
138,14451,-67.2,-82.9,277,37.9
137.9,14455,-67.2,-82.9,277,37.9
137.8,14459,-67.2,-82.9,277,37.7
137.7,14463,-67.2,-82.9,277,37.7
137.6,14471,-67.3,-83,276,37.5
137.5,14475,-67.3,-83,276,37.5
137.4,14479,-67.4,-83.1,276,37.5
137.3,14483,-67.4,-83.2,275,37.5
137.2,14487,-67.4,-83.2,275,37.7
137.1,14492,-67.4,-83.3,275,37.7
137,14497,-67.5,-83.3,274,37.7
136.9,14501,-67.5,-83.4,274,37.9
136.8,14505,-67.5,-83.4,274,37.9
136.7,14509,-67.5,-83.4,274,38.1
136.6,14514,-67.5,-83.5,273,38.3
136.5,14518,-67.5,-83.5,273,38.5
136.4,14523,-67.5,-83.5,273,38.7
136.3,14527,-67.5,-83.5,273,38.7
136.2,14532,-67.5,-83.5,273,38.9
136.1,14537,-67.5,-83.5,272,39.1
136,14541,-67.5,-83.5,272,39.5
135.9,14546,-67.5,-83.4,272,39.7
135.8,14551,-67.4,-83.4,272,39.8
135.7,14555,-67.4,-83.4,272,40
135.6,14559,-67.4,-83.3,272,40.2
135.5,14564,-67.4,-83.3,272,40.4
135.4,14568,-67.4,-83.3,271,40.6
135.3,14573,-67.4,-83.3,271,40.8
135.2,14577,-67.5,-83.4,271,41
135.1,14581,-67.5,-83.4,271,41.2
135,14586,-67.5,-83.5,271,41.4
134.9,14590,-67.5,-83.5,271,41.6
134.8,14595,-67.5,-83.5,271,41.8
134.7,14599,-67.4,-83.5,271,42
134.6,14603,-67.3,-83.5,271,42.2
134.5,14607,-67.2,-83.4,271,42.2
134.4,14612,-67.1,-83.4,271,42.4
134.3,14616,-67,-83.4,271,42.6
134.2,14621,-66.8,-83.3,271,42.6
134.1,14626,-66.6,-83.2,271,42.8
134,14630,-66.4,-83.1,271,42.8
133.9,14634,-66.3,-83,271,43
133.8,14639,-66.2,-83,271,43
133.7,14643,-66.2,-83,271,43.2
133.6,14648,-66.1,-83,271,43.2
133.5,14652,-66.1,-83,271,43.2
133.4,14656,-66,-83,271,43.3
133.3,14661,-66,-82.9,271,43.3
133.2,14665,-65.8,-82.8,271,43.3
133.1,14670,-65.7,-82.7,271,43.5
133,14674,-65.8,-82.7,271,43.5
132.9,14678,-65.8,-82.7,271,43.5
132.8,14682,-65.8,-82.7,271,43.5
132.7,14687,-65.9,-82.7,271,43.7
132.6,14691,-65.9,-82.7,271,43.7
132.5,14699,-66,-82.7,271,43.9
132.4,14704,-66,-82.7,271,43.9
132.3,14708,-65.9,-82.7,271,44.1
132.2,14713,-65.9,-82.6,271,44.1
132.1,14718,-65.9,-82.6,271,44.3
131.9,14723,-65.9,-82.6,271,44.3
131.8,14728,-65.9,-82.6,271,44.3
131.7,14733,-65.9,-82.6,271,44.5
131.6,14738,-66,-82.6,271,44.5
131.5,14742,-66,-82.6,271,44.7
131.4,14747,-66,-82.6,271,44.7
131.3,14752,-66,-82.6,271,44.9
131.2,14757,-66,-82.6,271,44.9
131.1,14762,-66,-82.6,271,45.1
131,14766,-65.9,-82.5,271,45.1
130.9,14771,-65.9,-82.5,271,45.3
130.8,14775,-65.8,-82.4,271,45.3
130.7,14780,-65.8,-82.4,271,45.5
130.6,14784,-65.9,-82.4,271,45.5
130.5,14788,-65.9,-82.4,271,45.7
130.4,14793,-65.9,-82.4,271,45.9
130.3,14797,-66,-82.4,271,46.1
130.2,14802,-66,-82.4,271,46.1
130.1,14807,-66,-82.4,271,46.3
130,14812,-66.1,-82.3,271,46.5
129.9,14817,-66.1,-82.3,271,46.7
129.8,14822,-66.1,-82.2,271,46.8
129.7,14827,-66.2,-82.2,271,47
129.6,14831,-66.2,-82.1,271,47.2
129.5,14835,-66.2,-82,272,47.4
129.4,14839,-66.1,-81.9,272,47.6
129.3,14844,-66.1,-81.9,272,47.8
129.2,14848,-66.1,-81.8,272,48
129.1,14853,-66.1,-81.8,272,48.2
129,14858,-66.2,-81.8,272,48.2
128.9,14863,-66.2,-81.8,272,48.4
128.8,14867,-66.1,-81.8,272,48.6
128.7,14872,-66.1,-81.8,273,48.8
128.6,14880,-66,-81.8,273,49
128.5,14885,-66,-81.9,273,49.2
128.4,14889,-65.9,-81.9,273,49.2
128.3,14894,-65.8,-81.9,273,49.4
128.2,14899,-65.4,-81.7,274,49.4
128.1,14903,-64.9,-81.5,274,49.6
128,14908,-64.6,-81.5,274,49.6
127.9,14912,-64.3,-81.4,274,49.6
127.8,14916,-63.9,-81.4,275,49.6
127.7,14920,-63.6,-81.4,275,49.6
127.6,14925,-63.4,-81.5,275,49.6
127.5,14929,-63.3,-81.6,275,49.6
127.4,14934,-63.3,-81.8,276,49.6
127.3,14942,-63.3,-82.3,276,49.4
127.2,14947,-63.3,-82.5,276,49.4
127.1,14952,-63.3,-82.7,277,49.4
127,14956,-63.3,-82.9,277,49.2
126.9,14961,-63.3,-83.2,277,49.2
126.8,14965,-63.3,-83.4,277,49.2
126.7,14969,-63.3,-83.6,278,49
126.6,14973,-63.3,-83.8,278,49
126.5,14978,-63.2,-83.9,278,49
126.4,14982,-63,-83.9,278,48.8
126.3,14987,-62.7,-83.9,278,48.8
126.2,14992,-62.4,-84,279,48.8
126.1,14997,-62.2,-84,279,48.8
126,15002,-61.9,-84.1,279,48.6
125.9,15006,-61.7,-84.1,279,48.6
125.8,15011,-61.4,-84.2,279,48.6
125.7,15021,-60.9,-84.4,280,48.4
125.6,15025,-60.6,-84.4,280,48.4
125.5,15030,-60.2,-84.3,280,48.4
125.4,15035,-59.9,-84.3,280,48.2
125.3,15040,-59.8,-84.5,280,48.2
125.2,15044,-59.8,-84.6,280,48.2
125.1,15049,-59.8,-84.8,280,48.2
125,15054,-59.9,-84.9,281,48.2
124.9,15058,-59.9,-85,281,48
124.8,15063,-59.9,-85.1,281,48
124.7,15067,-59.9,-85.1,281,48
124.6,15071,-59.9,-85.1,281,48
124.5,15076,-59.9,-85.1,281,48
124.4,15086,-59.9,-85.1,281,47.8
124.2,15091,-59.9,-85.1,281,47.8
124.1,15096,-59.8,-85.1,281,47.8
124,15101,-59.8,-85,281,47.8
123.9,15111,-59.7,-84.9,281,47.6
123.8,15115,-59.7,-84.9,281,47.6
123.7,15120,-59.7,-84.9,281,47.6
123.6,15125,-59.6,-84.8,281,47.6
123.5,15129,-59.6,-84.8,281,47.6
123.4,15134,-59.6,-84.9,281,47.4
123.3,15139,-59.6,-84.9,281,47.4
123.2,15143,-59.6,-85,281,47.4
123.1,15148,-59.6,-85,281,47.2
123,15152,-59.6,-85,281,47.2
122.9,15157,-59.6,-85,281,47.2
122.8,15162,-59.6,-85,281,47
122.7,15167,-59.6,-85,281,46.8
122.6,15172,-59.6,-85.1,281,46.8
122.5,15177,-59.6,-85.1,281,46.7
122.4,15187,-59.6,-85.1,281,46.3
122.3,15192,-59.6,-85.1,281,46.3
122.2,15197,-59.6,-85.1,281,46.1
122.1,15201,-59.6,-85.1,281,45.9
122,15206,-59.6,-85.1,281,45.7
121.9,15211,-59.6,-85,281,45.5
121.8,15216,-59.6,-85,281,45.3
